id,direct_influence_num,indirect_influence_num,different_genre_num,max_year_period,influencer_active_start,score,main_genre
137580,20,172,0,30,1970,0.072391329,Pop/Rock
137390,80,450,40,40,1970,0.16895771,Pop/Rock
138520,45,873,4,40,1970,0.155046644,Pop/Rock
489209,11,78,0,30,1970,0.062494757,Pop/Rock
123007,13,190,0,20,1970,0.056373818,Pop/Rock
787757,8,101,0,30,1970,0.061696471,Pop/Rock
128290,6,29,29,30,1970,0.061916685,Jazz
136871,14,92,26,30,1970,0.066767358,Pop/Rock
129308,14,230,6,30,1970,0.071030494,Pop/Rock
197921,17,121,3,40,1970,0.079998679,Pop/Rock
126048,2,5,0,30,1970,0.058425033,Pop/Rock
51376,31,283,4,40,1970,0.098511481,Pop/Rock
762177,8,132,0,30,1970,0.062789091,Pop/Rock
766385,6,33,0,40,1970,0.072888287,Pop/Rock
80443,1,0,0,0,1970,0.015226292,Jazz
895443,28,113,2,40,1970,0.088880685,Pop/Rock
84053,43,592,0,30,1970,0.123690581,Pop/Rock
87179,8,52,0,30,1970,0.06048276,Pop/Rock
52382,12,127,103,40,1970,0.095978648,Pop/Rock
570825,25,531,0,10,1970,0.089491467,Pop/Rock
479113,5,21,0,10,1970,0.031186695,Pop/Rock
892586,1,1,1,40,1970,0.071924956,Pop/Rock
475932,12,122,0,20,1970,0.051992102,Pop/Rock
894847,10,204,9,30,1970,0.067490778,R&B;
413524,51,200,21,40,1970,0.119289463,Pop/Rock
487663,3,39,4,30,1970,0.059011848,Pop/Rock
418662,11,209,0,20,1970,0.056224717,Pop/Rock
411745,4,74,9,20,1970,0.046478809,Pop/Rock
489999,10,250,0,30,1970,0.069816519,Pop/Rock
490620,6,24,0,40,1970,0.072791709,Pop/Rock
491802,4,45,0,30,1970,0.059140788,Pop/Rock
422405,58,484,0,40,1970,0.139446063,Pop/Rock
420539,13,177,15,10,1970,0.045946602,Pop/Rock
421315,4,82,0,20,1970,0.046327523,Pop/Rock
791120,8,68,68,20,1970,0.060349014,Folk
241724,2,29,13,30,1970,0.059314016,Pop/Rock
297955,4,32,0,30,1970,0.058951523,Pop/Rock
492275,19,159,0,40,1970,0.082508245,Pop/Rock
897214,3,10,10,20,1970,0.045123595,Pop/Rock
504276,10,71,0,40,1970,0.074831471,Pop/Rock
498691,14,237,15,30,1970,0.072059652,Pop/Rock
501802,14,216,0,30,1970,0.069980194,Pop/Rock
40922,2,5,0,30,1970,0.058425033,Pop/Rock
482334,28,192,23,30,1970,0.082861954,Pop/Rock
568071,13,111,0,20,1970,0.052305047,Pop/Rock
565521,2,30,0,30,1970,0.058640374,R&B;
569402,16,193,0,30,1970,0.070136124,Pop/Rock
566918,7,32,0,30,1970,0.059789325,Pop/Rock
918290,2,15,0,10,1970,0.030192798,Pop/Rock
920073,12,211,0,30,1970,0.068498248,Pop/Rock
483716,1,0,0,0,1970,0.015226292,Pop/Rock
483848,3,51,0,20,1970,0.045240315,Pop/Rock
490141,11,361,0,40,1970,0.088892028,Pop/Rock
574483,1,2,0,20,1970,0.044396218,R&B;
590479,40,703,0,30,1970,0.129977067,Pop/Rock
494474,1,0,0,0,1970,0.015226292,Reggae
567570,9,35,0,40,1970,0.073858995,Pop/Rock
926604,23,287,33,30,1970,0.08411776,Pop/Rock
593129,1,2,0,40,1970,0.071897853,Country
612716,39,220,20,40,1970,0.10534968,Pop/Rock
934243,1,20,0,10,1970,0.030179198,Pop/Rock
933809,6,27,0,30,1970,0.059396429,Pop/Rock
615119,48,310,12,40,1970,0.119142406,Pop/Rock
7305,2,40,0,40,1970,0.072302858,Pop/Rock
130855,2,2,0,40,1970,0.071958702,Country
202033,1,11,11,20,1970,0.045008219,Country
6320,8,7,0,20,1970,0.046422292,Pop/Rock
32401,3,19,0,30,1970,0.058639283,Pop/Rock
174132,2,14,0,40,1970,0.072032903,Pop/Rock
165663,14,71,10,20,1970,0.052278372,Pop/Rock
170228,1,24,0,20,1970,0.044569495,Pop/Rock
806507,6,71,0,40,1970,0.073491222,R&B;
214383,1,6,0,20,1970,0.044413665,Pop/Rock
184267,10,173,0,30,1970,0.065471868,Pop/Rock
219203,81,425,19,40,1970,0.166864147,Pop/Rock
181376,8,41,41,30,1970,0.064792622,Pop/Rock
809266,30,510,2,20,1970,0.097607674,Pop/Rock
837486,3,42,0,40,1970,0.072433943,Pop/Rock
260206,54,416,10,30,1970,0.12526264,Pop/Rock
315403,31,442,10,20,1970,0.093214942,Pop/Rock
841950,1,5,5,20,1970,0.044577589,R&B;
202344,1,16,16,20,1970,0.045536084,R&B;
214162,29,131,0,40,1970,0.090265833,Country
809446,4,34,0,0,1970,0.017001677,Pop/Rock
191070,1,0,0,0,1970,0.015226292,Pop/Rock
191947,14,207,185,40,1970,0.129178017,R&B;
243527,17,155,142,30,1970,0.103854461,Jazz
249303,3,9,0,40,1970,0.072102005,Pop/Rock
251595,7,10,0,30,1970,0.059578213,Pop/Rock
685031,1,1,0,0,1970,0.0152279,Latin
1431398,3,6,0,30,1970,0.058545699,New Age
683686,4,59,0,40,1970,0.072845504,Pop/Rock
688400,5,36,0,30,1970,0.059229989,Pop/Rock
956707,7,67,0,10,1970,0.033551981,Pop/Rock
485791,12,293,0,20,1970,0.063250219,Pop/Rock
672910,60,1043,0,30,1970,0.178314125,Pop/Rock
569644,4,100,0,10,1970,0.033632432,Pop/Rock
684240,5,79,0,30,1970,0.060082563,Pop/Rock
960690,31,507,0,30,1970,0.1048888,Pop/Rock
1908947,31,507,0,20,1970,0.098239985,Pop/Rock
585189,15,250,0,40,1970,0.083971622,Pop/Rock
678339,33,177,0,30,1970,0.086380734,Pop/Rock
683658,1,7,0,20,1970,0.044419004,Reggae
683795,10,108,67,20,1970,0.062197153,Electronic
683750,14,227,190,20,1970,0.119007083,Electronic
501081,14,74,0,20,1980,0.109014813,Pop/Rock
919239,1,13,0,30,1980,0.111646787,Pop/Rock
919846,1,5,0,10,1980,0.058860454,Pop/Rock
573241,16,184,0,20,1980,0.142126631,Pop/Rock
921306,22,192,101,10,1980,0.364207737,Electronic
567862,9,9,0,30,1980,0.11685166,Pop/Rock
919598,5,46,34,20,1980,0.146269407,Electronic
921542,4,9,9,20,1980,0.093345451,Pop/Rock
580058,6,12,0,20,1980,0.089040723,Country
574597,13,108,5,30,1980,0.137582648,Pop/Rock
500612,2,0,0,0,1980,0.030524357,Comedy/Spoken
601421,1,7,7,10,1980,0.063970941,Electronic
591902,2,19,0,20,1980,0.086840041,Reggae
927373,3,79,0,30,1980,0.119823524,Pop/Rock
604075,5,128,0,30,1980,0.131202489,Pop/Rock
931105,15,88,0,20,1980,0.11377445,Pop/Rock
480108,4,1,0,20,1980,0.086962075,Pop/Rock
610346,16,70,0,20,1980,0.112352527,Pop/Rock
607773,14,113,22,30,1980,0.159939465,R&B;
617536,1,0,0,0,1980,0.030183744,Latin
619388,1,0,0,0,1980,0.030183744,Latin
625201,2,4,0,20,1980,0.086052503,R&B;
7920,44,149,0,20,1980,0.202165731,Pop/Rock
743760,9,125,0,30,1980,0.133904935,Pop/Rock
745071,5,4,0,20,1980,0.087790033,Country
10982,7,107,0,30,1980,0.127925159,Pop/Rock
16944,9,31,13,20,1980,0.105297656,Reggae
790509,5,12,1,30,1980,0.113671442,Pop/Rock
178645,1,0,0,0,1980,0.030183744,Pop/Rock
31442,1,3,0,30,1980,0.111229161,Pop/Rock
754879,3,184,0,10,1980,0.111989483,Pop/Rock
755792,1,10,0,20,1980,0.086045422,R&B;
46794,14,84,0,20,1980,0.110993633,Pop/Rock
588450,7,38,0,20,1980,0.092392397,Pop/Rock
494746,1,1,0,30,1980,0.111168986,R&B;
490952,30,245,0,20,1980,0.189943098,Pop/Rock
924780,5,7,0,20,1980,0.087899448,Pop/Rock
591048,5,142,0,30,1980,0.134716614,Pop/Rock
623254,5,27,0,10,1980,0.063225636,Pop/Rock
760389,2,2,0,10,1980,0.059018337,Religious
759031,9,34,0,20,1980,0.094473013,Pop/Rock
61273,4,54,54,30,1980,0.210958468,International
69060,7,27,0,20,1980,0.09120894,Pop/Rock
75394,7,50,0,30,1980,0.118246177,Pop/Rock
62823,35,322,0,30,1980,0.234267607,Pop/Rock
785101,9,61,8,30,1980,0.126328962,Pop/Rock
139089,15,50,0,30,1980,0.128761926,Pop/Rock
786245,3,29,0,20,1980,0.088121633,Pop/Rock
118664,5,10,10,30,1980,0.119659565,Pop/Rock
151787,14,58,0,20,1980,0.106252283,Pop/Rock
154530,17,290,0,20,1980,0.180948135,Pop/Rock
152973,6,17,0,30,1980,0.114384772,Religious
127889,2,1,0,0,1980,0.030536761,Religious
151549,1,9,0,20,1980,0.085998546,Pop/Rock
127063,14,94,0,30,1980,0.13385133,R&B;
46381,4,4,4,20,1980,0.088716868,Pop/Rock
758630,4,14,0,20,1980,0.087505271,Pop/Rock
763237,18,187,121,20,1980,0.411924378,Pop/Rock
758520,17,170,0,10,1980,0.125247768,Pop/Rock
83554,19,158,4,30,1980,0.158512046,Pop/Rock
767370,2,6,0,30,1980,0.111599874,Country
76561,5,12,0,20,1980,0.088136082,Country
97325,13,101,0,20,1980,0.112969304,Pop/Rock
90124,1,26,0,30,1980,0.112480136,Electronic
48587,2,9,0,20,1980,0.086246395,Pop/Rock
2368302,4,25,0,20,1980,0.088323829,Pop/Rock
62860,2,6,0,20,1980,0.086121806,Pop/Rock
758453,14,25,0,20,1980,0.102271755,Pop/Rock
758444,20,86,0,20,1980,0.12436184,Pop/Rock
61044,30,268,77,20,1980,0.336850755,R&B;
47789,5,31,0,20,1980,0.08964869,Pop/Rock
78191,6,62,0,20,1980,0.09498252,Pop/Rock
766533,2,0,0,0,1980,0.030524357,Pop/Rock
69534,16,30,1,20,1980,0.107254186,Pop/Rock
771269,2,19,0,20,1980,0.086840041,Pop/Rock
94126,7,27,0,30,1980,0.115932421,Pop/Rock
771470,1,1,0,0,1980,0.03019607,Pop/Rock
96379,26,105,33,30,1980,0.199959137,R&B;
517074,19,78,31,30,1980,0.178211188,R&B;
615937,2,0,0,0,1980,0.030524357,Comedy/Spoken
519637,4,1,0,30,1980,0.112318391,Pop/Rock
633078,9,27,0,20,1980,0.093765807,Pop/Rock
938638,5,95,0,20,1980,0.101221839,Pop/Rock
633181,15,192,0,20,1980,0.143100174,Pop/Rock
639621,1,1,0,0,1980,0.03019607,Latin
647796,11,87,0,20,1980,0.106418689,Pop/Rock
648407,4,9,0,20,1980,0.087241723,Pop/Rock
545534,3,0,0,0,1980,0.031410986,Pop/Rock
796439,7,6,0,10,1980,0.064199583,Latin
169317,1,13,0,10,1980,0.059291366,Pop/Rock
181817,1,0,0,0,1980,0.030183744,R&B;
149173,2,0,0,20,1980,0.085946903,Stage & Screen
197460,6,14,14,30,1980,0.125190877,Vocal
987922,2,7,6,20,1980,0.089290673,Religious
641626,1,0,0,0,1980,0.030183744,Classical
191063,18,86,0,20,1980,0.119725339,Pop/Rock
165345,1,14,0,20,1980,0.086260366,R&B;
205627,1,1,0,20,1980,0.085722509,Reggae
808212,5,15,0,30,1980,0.113531608,Pop/Rock
52062,1,0,0,0,1980,0.030183744,Latin
108124,2,43,0,30,1980,0.11433264,R&B;
775406,3,46,0,30,1980,0.115059114,Pop/Rock
775323,6,13,11,20,1980,0.097622264,Pop/Rock
111963,2,9,0,30,1980,0.111722773,Pop/Rock
120060,9,70,0,30,1980,0.123038119,Pop/Rock
115544,1,0,0,0,1980,0.030183744,R&B;
125569,1,0,0,0,1980,0.030183744,R&B;
781370,5,28,0,30,1980,0.114422963,Pop/Rock
125561,3,0,0,0,1980,0.031410986,Pop/Rock
109735,22,342,0,20,1980,0.207492668,Pop/Rock
784766,4,60,0,20,1980,0.093020842,Pop/Rock
792370,23,114,0,30,1980,0.154472143,Country
152228,3,47,17,20,1980,0.108068198,R&B;
793898,1,10,0,0,1980,0.030720874,Pop/Rock
97395,1,0,0,0,1980,0.030183744,Pop/Rock
94658,5,40,28,20,1980,0.131174506,Religious
99246,9,64,0,30,1980,0.122135772,Pop/Rock
101701,8,52,0,20,1980,0.095518151,Pop/Rock
105422,13,142,0,30,1980,0.142921471,Pop/Rock
109414,3,8,0,30,1980,0.112064357,Pop/Rock
120953,10,54,0,20,1980,0.098607128,Pop/Rock
51066,3,0,0,0,1980,0.031410986,Pop/Rock
128141,2,10,9,30,1980,0.11713989,Pop/Rock
108679,9,30,2,20,1980,0.094707838,Pop/Rock
132710,3,24,0,20,1980,0.087655118,Pop/Rock
112204,1,1,0,0,1980,0.03019607,Pop/Rock
109421,4,3,0,20,1980,0.087015589,Pop/Rock
130173,14,51,0,20,1980,0.105208811,Pop/Rock
132095,1,5,5,10,1980,0.061656885,Pop/Rock
132849,1,0,0,0,1980,0.030183744,Religious
116178,11,33,0,30,1980,0.120935273,Pop/Rock
147771,1,4,4,30,1980,0.112879889,Reggae
146551,1,3,0,0,1980,0.03024849,Electronic
186185,16,81,37,30,1980,0.186293492,Pop/Rock
786360,4,48,0,20,1980,0.091066241,Pop/Rock
563834,8,25,0,30,1980,0.116741688,Pop/Rock
567374,1,8,0,10,1980,0.058989439,Religious
674263,15,231,0,30,1980,0.171193041,Pop/Rock
957085,15,145,0,20,1980,0.128293294,Pop/Rock
230111,1,0,0,0,1980,0.030183744,Folk
946560,6,9,4,20,1980,0.090572583,Religious
225948,6,80,5,30,1980,0.124193236,Pop/Rock
222351,6,152,0,20,1980,0.118540292,Pop/Rock
226556,1,0,0,0,1980,0.030183744,Pop/Rock
228323,14,201,0,10,1980,0.131156387,Pop/Rock
816517,6,60,1,30,1980,0.119024946,R&B;
813731,9,59,0,20,1980,0.097968131,Pop/Rock
813946,33,79,0,30,1980,0.172546663,Pop/Rock
815537,6,30,0,20,1980,0.090445859,Pop/Rock
239921,49,320,59,30,1980,0.35216955,Pop/Rock
251604,4,150,0,30,1980,0.136223736,Pop/Rock
255210,4,5,5,0,1980,0.03727299,Jazz
211570,3,5,5,30,1980,0.114178396,Vocal
787696,1,15,0,10,1980,0.059442367,Pop/Rock
268161,1,0,0,0,1980,0.030183744,Latin
219483,35,492,0,30,1980,0.286756859,Pop/Rock
263937,18,77,0,20,1980,0.118013362,Pop/Rock
162487,19,27,14,20,1980,0.125343995,Country
948557,4,105,0,10,1980,0.081955751,Pop/Rock
988655,4,8,0,30,1980,0.112566909,Pop/Rock
803544,6,6,1,30,1980,0.114141417,Pop/Rock
142208,4,2,0,20,1980,0.086987466,Comedy/Spoken
175025,1,0,0,0,1980,0.030183744,Pop/Rock
797147,2,20,0,20,1980,0.086914425,Pop/Rock
620603,1,0,0,0,1980,0.030183744,Pop/Rock
175775,10,40,3,20,1980,0.097794101,Reggae
178371,1,16,0,20,1980,0.08638427,Pop/Rock
172167,28,44,0,30,1980,0.155791183,Pop/Rock
741177,9,31,0,20,1980,0.094154926,Pop/Rock
988471,6,20,15,20,1980,0.103968982,New Age
184811,9,32,28,30,1980,0.152523357,Pop/Rock
601079,7,27,27,20,1980,0.129295315,Pop/Rock
170381,5,6,0,20,1980,0.087860261,Pop/Rock
206241,19,133,11,20,1980,0.14070895,Pop/Rock
168256,4,6,0,30,1980,0.112486191,Pop/Rock
127360,19,91,14,20,1980,0.134588683,Pop/Rock
163386,1,37,0,30,1980,0.113439283,Pop/Rock
125822,3,8,0,20,1980,0.086616716,Pop/Rock
789064,3,38,0,30,1980,0.114199688,Pop/Rock
134729,37,237,1,30,1980,0.215378716,Pop/Rock
793845,7,39,1,30,1980,0.117329128,Pop/Rock
133719,10,8,0,30,1980,0.117986236,Electronic
167320,13,51,0,20,1980,0.103274621,Pop/Rock
143749,1,0,0,0,1980,0.030183744,Pop/Rock
167287,15,162,0,30,1980,0.150961957,Pop/Rock
139741,9,30,0,30,1980,0.118214055,Pop/Rock
169526,9,25,0,20,1980,0.093586359,Reggae
169578,2,6,0,20,1980,0.086121806,Latin
148305,8,17,5,20,1980,0.093987654,Religious
180449,4,98,22,30,1980,0.146536909,R&B;
802464,5,19,0,20,1980,0.088580998,Pop/Rock
196370,1,3,0,0,1980,0.03024849,Electronic
661525,9,65,24,20,1980,0.129537823,Pop/Rock
798606,42,329,4,20,1980,0.245289547,Pop/Rock
799081,5,83,1,30,1980,0.121975173,R&B;
189678,13,47,0,20,1980,0.102717783,Pop/Rock
194578,2,15,0,20,1980,0.086569742,Pop/Rock
165068,1,0,0,0,1980,0.030183744,Reggae
798248,38,161,0,30,1980,0.199529034,Country
201958,1,2,0,30,1980,0.111198102,Pop/Rock
545074,22,127,17,30,1980,0.169595468,Pop/Rock
647670,1,0,0,0,1980,0.030183744,Jazz
649435,10,75,0,30,1980,0.124989442,R&B;
946563,3,1,0,0,1980,0.031423519,Pop/Rock
947563,3,16,5,20,1980,0.089406476,Pop/Rock
555695,2,0,0,0,1980,0.030524357,Latin
949211,1,7,0,10,1980,0.058942084,Pop/Rock
950441,2,5,0,30,1980,0.111562805,Pop/Rock
561715,7,72,0,10,1980,0.074929832,Pop/Rock
950956,6,22,0,20,1980,0.089715393,Pop/Rock
803026,4,19,0,30,1980,0.113149729,Pop/Rock
799100,4,1,0,0,1980,0.032814254,Pop/Rock
154544,65,315,0,30,1980,0.299513076,Pop/Rock
185543,1,8,0,20,1980,0.085954419,Pop/Rock
799771,4,39,0,0,1980,0.039098087,Pop/Rock
800426,8,42,37,20,1980,0.15591487,Folk
193025,1,2,0,20,1980,0.085747391,R&B;
648097,2,3,0,20,1980,0.086021978,Pop/Rock
545726,21,78,0,20,1980,0.12532656,Pop/Rock
540883,31,183,1,20,1980,0.175011467,Pop/Rock
651156,19,114,23,30,1980,0.169978578,R&B;
655547,6,25,0,30,1980,0.114926192,Pop/Rock
546214,17,50,0,30,1980,0.132303761,Pop/Rock
948333,1,3,0,10,1980,0.05879629,Pop/Rock
662642,1,0,0,0,1980,0.030183744,Country
663455,1,6,0,10,1980,0.058899087,Reggae
948171,11,46,0,20,1980,0.099030125,Pop/Rock
553483,25,138,52,20,1980,0.234921406,Pop/Rock
668922,4,42,13,30,1980,0.124877825,Pop/Rock
677842,6,44,0,10,1980,0.067136225,Pop/Rock
957340,5,3,0,20,1980,0.08775899,Pop/Rock
572737,21,132,0,30,1980,0.154106557,Pop/Rock
681171,1,0,0,0,1980,0.030183744,Country
680476,12,23,0,20,1980,0.098275093,Pop/Rock
262794,5,29,0,20,1980,0.089444297,Pop/Rock
825387,4,4,0,30,1980,0.112413246,Pop/Rock
228099,9,74,0,20,1980,0.100744443,Pop/Rock
829122,6,41,1,20,1980,0.091992572,Pop/Rock
1518379,1,5,0,10,1980,0.058860454,Electronic
166658,2,33,0,20,1980,0.088126328,Pop/Rock
769486,3,1,0,20,1980,0.08638271,Pop/Rock
103484,10,77,0,20,1980,0.102765835,Pop/Rock
90011,1,2,0,20,1980,0.085747391,Reggae
91122,1,9,0,20,1980,0.085998546,Electronic
93566,10,57,6,20,1980,0.102248078,Pop/Rock
112185,9,61,0,30,1980,0.121707505,Pop/Rock
785357,2,2,0,30,1980,0.11146328,Pop/Rock
600069,53,479,113,30,1980,0.529312916,Pop/Rock
808155,1,0,0,0,1980,0.030183744,Electronic
208303,6,67,0,20,1980,0.095909969,Pop/Rock
806829,40,461,1,20,1980,0.279744879,Pop/Rock
182884,6,18,1,20,1980,0.089678759,Pop/Rock
178906,19,92,0,30,1980,0.142236884,Pop/Rock
808944,26,153,0,30,1980,0.16924984,Pop/Rock
319021,11,53,0,20,1980,0.10003742,Pop/Rock
323194,11,52,0,30,1980,0.122958796,Pop/Rock
280692,2,6,0,30,1980,0.111599874,Pop/Rock
135054,3,11,0,10,1980,0.05991783,Pop/Rock
118128,1,1,0,0,1980,0.03019607,R&B;
787960,1,0,0,0,1980,0.030183744,Country
213273,1,4,0,20,1980,0.085805401,Pop/Rock
223627,8,20,0,20,1980,0.091828057,Pop/Rock
227487,3,24,24,30,1980,0.139629266,Folk
230963,1,0,0,0,1980,0.030183744,Religious
190012,1,0,0,0,1980,0.030183744,New Age
253734,2,7,0,30,1980,0.111638892,R&B;
248916,1,7,0,10,1980,0.058942084,Reggae
822089,1,0,0,0,1980,0.030183744,Pop/Rock
266534,11,31,4,20,1980,0.098971281,Pop/Rock
826660,4,22,0,20,1980,0.088068235,Reggae
300035,1,9,0,20,1980,0.085998546,Pop/Rock
300583,3,11,10,30,1980,0.118559849,Country
836313,2,9,0,20,1980,0.086246395,Reggae
253232,3,21,10,30,1980,0.119156685,Electronic
852997,3,4,4,10,1980,0.061497209,Pop/Rock
359555,1,0,0,0,1980,0.030183744,New Age
359559,1,0,0,0,1980,0.030183744,R&B;
361973,2,6,4,30,1980,0.113226336,R&B;
365542,1,9,0,20,1980,0.085998546,Pop/Rock
370703,5,27,27,30,1980,0.146695262,Blues
767016,25,166,0,30,1980,0.170183971,R&B;
88180,15,17,2,30,1980,0.126566448,Pop/Rock
103447,1,8,0,30,1980,0.111413644,Pop/Rock
92303,8,32,0,20,1980,0.092911765,Pop/Rock
771419,2,17,5,20,1980,0.089051569,Pop/Rock
101795,3,0,0,20,1980,0.086360259,Jazz
84258,1,13,0,20,1980,0.086202518,Pop/Rock
101953,2,59,0,30,1980,0.116314535,R&B;
359062,8,62,8,30,1980,0.12540209,Pop/Rock
103324,5,42,0,20,1980,0.090957781,Pop/Rock
776093,18,90,3,20,1980,0.121784144,Pop/Rock
776011,7,38,0,30,1980,0.116916529,Pop/Rock
778906,2,0,0,0,1980,0.030524357,Pop/Rock
100473,6,11,0,20,1980,0.088987969,Pop/Rock
778959,1,1,0,0,1980,0.03019607,Latin
782191,6,17,1,20,1980,0.089609705,Electronic
116087,2,14,0,20,1980,0.086508996,Pop/Rock
200074,11,56,33,20,1980,0.151074235,Pop/Rock
259561,4,56,0,10,1980,0.067512246,Pop/Rock
255887,4,3,3,10,1980,0.061510579,Pop/Rock
787940,2,0,0,20,1980,0.085946903,R&B;
261087,1,0,0,0,1980,0.030183744,Pop/Rock
295976,1,0,0,0,1980,0.030183744,Vocal
831733,4,2,0,20,1980,0.086987466,Pop/Rock
296601,1,0,0,0,1980,0.030183744,Country
833782,10,89,4,30,1980,0.129204538,Pop/Rock
247824,1,0,0,0,1980,0.030183744,R&B;
296802,4,25,0,20,1980,0.088323829,Pop/Rock
302106,6,25,25,20,1980,0.123748944,R&B;
825087,10,138,0,20,1980,0.118433464,Pop/Rock
826364,2,5,0,10,1980,0.059108345,New Age
280960,2,0,0,20,1980,0.085946903,Pop/Rock
829267,6,39,39,30,1980,0.174274639,Folk
288111,3,1,0,0,1980,0.031423519,Latin
296903,5,9,0,30,1980,0.113230221,Pop/Rock
835585,6,37,0,10,1980,0.065908854,Pop/Rock
313899,1,5,0,10,1980,0.058860454,Latin
311680,11,17,0,20,1980,0.096088135,Latin
169099,3,15,0,20,1980,0.086985145,Pop/Rock
174122,7,13,8,20,1980,0.095162992,Pop/Rock
807026,3,0,0,0,1980,0.031410986,Pop/Rock
1608941,7,80,1,20,1980,0.09986341,Electronic
190235,5,2,0,20,1980,0.087730662,Reggae
237205,77,503,105,30,1980,0.563003536,Pop/Rock
566984,3,30,25,10,1980,0.10450101,Electronic
952834,1,1,1,0,1980,0.030448495,Pop/Rock
673208,14,80,10,20,1980,0.117138096,Pop/Rock
674161,5,2,1,10,1980,0.061553161,Latin
673621,11,1,0,30,1980,0.119007837,Latin
570046,2,0,0,0,1980,0.030524357,Electronic
673486,5,2,0,20,1980,0.087730662,Latin
262255,42,223,87,30,1980,0.3802578,R&B;
825251,16,39,0,30,1980,0.129317394,Pop/Rock
48123,1,1,0,0,1980,0.03019607,Pop/Rock
283405,2,0,0,30,1980,0.11140666,Country
281564,1,0,0,0,1980,0.030183744,Religious
831236,7,41,0,20,1980,0.092768267,Pop/Rock
287350,8,23,0,30,1980,0.116594904,Pop/Rock
853492,7,34,0,20,1980,0.091926372,Pop/Rock
313128,2,9,9,20,1980,0.092340083,International
858375,9,28,12,20,1980,0.103605582,Country
377581,2,19,0,20,1980,0.086840041,Pop/Rock
378288,32,260,213,30,1980,0.616432434,Electronic
385180,2,8,0,20,1980,0.086202115,Pop/Rock
388972,1,0,0,0,1980,0.030183744,Pop/Rock
387530,6,34,0,30,1980,0.115681174,Pop/Rock
866417,1,2,0,20,1980,0.085747391,Reggae
335302,5,19,0,30,1980,0.11377121,Pop/Rock
401287,6,30,0,20,1980,0.090445859,Pop/Rock
222959,3,7,7,30,1980,0.11568262,Pop/Rock
340446,1,0,0,0,1980,0.030183744,Country
222974,5,22,0,20,1980,0.088812027,Pop/Rock
339577,18,356,0,20,1980,0.206762315,Pop/Rock
403454,1,0,0,0,1980,0.030183744,Latin
406294,24,146,0,10,1980,0.134409897,Pop/Rock
345355,11,56,19,20,1980,0.121085677,Pop/Rock
349157,27,294,1,10,1980,0.19133408,Pop/Rock
408696,14,31,0,30,1980,0.125188788,Pop/Rock
343954,17,114,0,10,1980,0.107061479,Pop/Rock
453041,4,1,0,20,1980,0.086962075,Pop/Rock
446509,112,787,1,30,1980,0.474495104,Pop/Rock
449578,2,5,5,20,1980,0.088428316,Pop/Rock
64954,1,6,6,20,1980,0.088994053,Vocal
391285,1,0,0,0,1980,0.030183744,Religious
887638,6,9,6,20,1980,0.092036679,New Age
467382,3,7,0,20,1980,0.08657505,Pop/Rock
466759,15,34,4,10,1980,0.086322272,Religious
412710,3,49,6,30,1980,0.118372668,Pop/Rock
420133,26,150,37,20,1980,0.204340034,Pop/Rock
422947,47,586,0,10,1980,0.324797761,Pop/Rock
898188,1,0,0,0,1980,0.030183744,R&B;
474482,18,457,0,20,1980,0.243823402,Pop/Rock
503283,4,12,0,20,1980,0.087391671,Pop/Rock
898275,5,1,0,20,1980,0.087705047,Pop/Rock
423305,23,365,0,20,1980,0.217332853,Pop/Rock
477116,6,32,2,20,1980,0.091296213,Electronic
578028,1,1,0,10,1980,0.058749604,Pop/Rock
495455,1,0,0,0,1980,0.030183744,Pop/Rock
928351,9,25,0,30,1980,0.117814781,Pop/Rock
930642,4,99,1,20,1980,0.101823817,R&B;
597094,23,130,0,20,1980,0.141198052,Pop/Rock
506513,17,127,0,20,1980,0.127091941,Pop/Rock
606043,1,24,0,20,1980,0.086988757,Electronic
509223,14,144,0,30,1980,0.144840083,Pop/Rock
608135,1,0,0,0,1980,0.030183744,Jazz
515251,2,40,0,30,1980,0.114013577,Pop/Rock
937003,51,230,36,20,1980,0.282174471,Pop/Rock
500992,27,94,1,30,1980,0.160322573,Pop/Rock
855780,2,0,0,0,1980,0.030524357,Jazz
856451,2,9,0,30,1980,0.111722773,Pop/Rock
367459,6,34,0,20,1980,0.090873652,Pop/Rock
371258,13,123,0,10,1980,0.100913136,Pop/Rock
372322,4,10,0,20,1980,0.087288976,Pop/Rock
324646,8,11,0,30,1980,0.115873125,Pop/Rock
386253,6,98,0,10,1980,0.081443393,Pop/Rock
395187,1,2,0,30,1980,0.111198102,Pop/Rock
332257,13,67,60,20,1980,0.225631111,Pop/Rock
388198,4,10,0,20,1980,0.087288976,Pop/Rock
865016,24,229,77,20,1980,0.317272051,R&B;
390477,21,147,19,20,1980,0.159159744,Pop/Rock
333766,1,21,0,20,1980,0.08674174,Pop/Rock
333903,1,0,0,0,1980,0.030183744,Pop/Rock
334193,74,474,137,20,1980,0.626804588,Pop/Rock
393257,5,2,0,20,1980,0.087730662,Religious
866271,1,2,0,20,1980,0.085747391,Pop/Rock
399733,2,0,0,30,1980,0.11140666,Country
347148,3,29,0,10,1980,0.061726716,Pop/Rock
869417,4,20,0,20,1980,0.08791127,Electronic
351733,34,137,8,30,1980,0.189877875,Pop/Rock
357406,111,737,21,30,1980,0.491751164,Pop/Rock
355555,6,46,12,30,1980,0.125528021,Pop/Rock
341672,10,26,0,30,1980,0.119070399,Pop/Rock
