"artist_name","artist_id","danceability","energy","valence","tempo","loudness","mode","key","acousticness"
"Pete Seeger","266160","3.44874","2.03983","1.46131","-0.172632","-0.888961","0.724772","1.12673","-0.429938"
"Quincy Jones","378624","1.60671","0.657978","0.949962","0.313945","-0.184167","0.477742","1.4589","0.379744"
"Brooks & Dunn","522768","-1.29137","0.682259","0.411258","-0.678466","-0.0472822","0.492158","1.69056","0.320558"
"Harry Nilsson","560208","2.26446","0.968613","1.24761","-0.974281","1.31634","-0.12023","0.0595052","-0.852077"
"The Alan Parsons Project","1176481","0.809387","0.00872999","0.222242","-0.886205","1.50729","-0.0898835","0.6907","0.0407419"
"Ed Sheeran","2639628","-0.511089","0.602277","-0.357535","-0.0315968","1.15845","1.95299","1.20681","0.111428"
"System of a Down","5501","-2.12403","-1.35366","1.13473","-1.10291","0.0894534","0.913824","1.25845","-0.265128"
"Marc Anthony","673486","-0.953642","-0.0867509","-0.234714","0.583104","1.67646","-0.48569","1.38273","-1.67803"
"John Lee Hooker","815039","1.85464","1.67693","0.830385","-0.282751","-0.921038","0.282215","1.52994","-0.00379177"
"Ahmad Jamal","127369","4.50442","0.288408","0.528592","-0.309616","1.27594","-1.55752","0.461578","0.36261"
"Sade","279337","0.260194","0.51504","-1.48391","0.59158","1.07734","-0.239936","1.73083","-1.51963"
"Five Finger Death Punch","640208","-2.25024","-1.65979","-0.247901","0.374567","-0.339176","1.00141","2.27011","-1.81568"
"Rage Against the Machine","863790","-1.70729","-1.09713","1.23656","-0.00731743","0.759745","0.745821","1.30281","0.3544"
"The Offspring","472925","-2.1689","-0.477198","1.17263","-1.70716","1.38262","-0.797764","0.375591","-0.615263"
"Peter, Paul and Mary","274321","2.81919","1.06591","0.485196","-0.785905","-0.561212","1.0876","1.1469","-0.408809"
"The Platters","894335","2.48313","0.646567","1.02962","-1.26867","0.905564","1.22521","0.241186","-0.866518"
"Bud Powell","640675","4.07177","0.627361","0.562675","-0.762017","-0.169475","-0.900609","0.960324","0.227492"
"Cocteau Twins","140499","0.566082","-1.2794","0.693109","-1.66721","1.36301","-0.748501","0.333764","-0.303254"
"Panic! At the Disco","318085","-1.87075","-0.614833","0.614387","-0.893928","0.0413308","1.18532","1.32145","-0.208181"
"Kate Bush","855423","1.73855","0.277338","-0.343131","0.0798064","1.30985","-0.338907","0.855554","-2.40894"
"Ray Conniff","869487","2.32323","0.499462","0.815538","-0.988707","0.455706","-0.747688","0.648105","-0.129076"
"Blondie","44764","-1.0263","0.55656","0.679991","-1.379","0.946779","-0.824663","0.747144","-0.0956406"
"Enya","988471","4.13469","-1.00481","-0.20034","-1.40674","1.38469","0.417633","-0.0474591","-0.692433"
"Leonard Cohen","71209","2.34058","0.104465","-0.0606836","-0.640385","-0.0229917","1.46985","1.16558","-0.139866"
"Disturbed","175579","-2.28119","-0.689826","0.207137","-0.980364","0.275285","0.537765","1.41159","0.219679"
"Deep Purple","192382","-0.031267","-0.71556","0.237472","-0.6478","-0.235917","-0.155534","1.84252","0.965039"
"The Mothers of Invention","405522","0.655557","0.25615","1.79688","-0.369898","-0.708585","0.362187","1.4328","0.108222"
"Marilyn Manson","825251","-1.56692","-1.52031","1.13934","-0.649346","-0.182418","0.49275","1.52252","0.19827"
"Jefferson Airplane","840102","0.683678","-0.0353829","1.01926","-1.23815","0.936226","-0.295754","0.550624","-0.270839"
"Alice in Chains","7920","-0.614379","-1.64255","0.662199","-0.693972","0.471398","1.22567","1.35161","0.367852"
"Foo Fighters","184043","-1.50776","-1.49723","0.627794","-1.45773","0.868007","0.119461","0.792886","-0.249262"
"Daddy Yankee","559405","-2.35831","1.16209","0.152614","-0.0558921","2.1453","0.200889","0.629908","0.169496"
"The Replacements","422405","-0.995553","-0.419232","1.65411","-0.784972","-1.25326","0.232128","1.76144","0.175714"
"Julio Iglesias","102985","1.4988","0.328515","0.782256","-0.846529","1.29812","0.488938","0.321085","-0.407964"
"Jackson Browne","130689","0.342156","-0.00759754","0.354352","-0.680897","0.363157","0.615078","1.19354","0.193488"
"Celia Cruz","186312","0.404064","2.09112","0.871428","-0.478108","1.54794","-0.898433","0.380402","-0.00451356"
"Joy Division","290812","-0.469178","-1.3338","0.530758","-0.661088","-0.301451","-0.0826626","1.65842","0.738095"
"Gerry Mulligan","542549","3.16682","0.628144","0.842428","-0.206338","1.40116","-1.29242","0.468746","0.395367"
"Arthur Lyman","607028","4.26323","0.428249","0.788227","-1.30803","0.616458","-1.21928","0.0417536","-0.626569"
"Shakira","790797","-1.52229","1.04555","-0.204752","-0.863747","2.29954","0.0465012","0.265017","-0.253683"
"Louis Prima","272567","0.583103","1.72427","2.14743","0.429545","0.202852","-0.329881","0.785095","-0.122076"
"Maroon 5","285232","-1.68807","0.412372","0.346791","-0.788348","2.01276","0.201765","0.410948","-0.162619"
"Donna Summer","661524","-0.299661","0.922454","-0.189838","-0.356578","2.0117","-1.42241","0.796937","0.830965"
"Tammy Wynette","136640","1.9982","1.32392","0.486101","-0.77554","-0.389925","1.44119","1.06033","-0.321097"
"Ray Price","409954","2.10655","1.17841","0.955405","-0.78634","-0.932689","1.05189","1.2912","-0.128861"
"Cannonball Adderley","548338","2.44876","0.363651","0.677785","-0.623501","0.280716","-0.283479","0.939813","0.297904"
"Tim McGraw","592954","-1.0867","-0.0962613","0.0991908","-1.10347","0.407983","0.734325","1.13315","-0.0193186"
"Steve Miller Band","36106","0.885416","0.313613","0.689567","-0.349568","-0.271831","0.72982","1.36411","0.319052"
"Jerry Garcia","328288","0.995191","0.471434","0.640093","-0.212887","1.88608","-0.896953","0.566917","0.61125"
"Jerry Lee Lewis","332141","0.330561","1.31489","1.8814","-1.02018","1.0253","-0.734139","0.165025","-0.502282"
"Nine Inch Nails","351733","0.0319256","-1.12436","0.433532","-0.708187","1.91601","-0.782413","0.44589","0.34334"
"Three Dog Night","925450","0.619685","0.644782","0.681825","-0.758339","-0.0192119","0.339979","1.16339","0.201967"
"Foreigner","987621","-0.895362","0.159986","0.270637","-0.880644","-0.232056","0.49953","1.50232","0.330292"
"Bon Jovi","69534","-1.6662","-1.1097","0.50344","-1.25219","1.52712","-0.0391625","0.633283","0.0885724"
"R. Kelly","319347","-0.364014","0.633935","-0.897636","0.867754","2.01412","-0.407428","1.0421","-1.69793"
"The Mamas & the Papas","59293","0.955522","1.16959","0.780581","-1.06435","1.2498","0.0206578","0.149474","-0.529041"
"New Order","334193","-1.07502","-0.1057","0.059376","-0.850416","1.6444","-1.94694","0.778594","0.84136"
"Yves Montand","695189","3.53736","1.30353","3.02919","0.560792","0.434763","-0.279824","0.025529","-0.708711"
"Peter Gabriel","842802","0.772437","-0.165846","0.68094","-0.370872","1.7361","-0.337279","0.546733","0.415946"
"New Order","1168958","-1.07502","-0.1057","0.059376","-0.850416","1.6444","-1.94694","0.778594","0.84136"
"Erykah Badu","170770","-0.144057","-0.180535","-0.465899","2.32345","0.244214","1.059","2.26882","-0.923244"
"The Everly Brothers","46699","1.37662","1.50187","0.911251","-1.13854","0.268271","0.174924","0.472895","-0.569121"
"Blue Ã–yster Cult","61938","-0.868627","-0.482636","0.860554","-0.759036","-0.427655","0.178443","1.56318","0.520497"
"The Kingston Trio","102050","1.76028","1.57511","1.77212","-0.250278","-0.616594","0.0388576","0.821444","-0.421201"
"Luther Vandross","208076","0.897048","0.323725","0.0234404","-0.504919","2.16333","-0.013407","0.245837","0.173622"
"Usher","303506","-1.32445","0.666155","0.0700497","-0.330112","2.17746","0.262342","0.309359","-0.0273465"
"ManÃ¡","673621","-1.75539","0.563993","-0.050856","-0.983136","2.03857","-0.632505","0.432712","0.164918"
"Janis Joplin","177060","0.410784","-0.293463","1.58047","-0.474252","1.50771","-0.494626","0.12933","-0.26439"
"Ween","817754","-0.0294062","0.75178","0.416338","-0.619246","-0.0389912","-0.059247","1.1138","0.156026"
"Art Pepper","505047","1.90889","1.02416","-0.299338","0.835939","0.0354097","-1.20812","1.50281","-1.61346"
"Soda Stereo","753507","-1.26612","-0.331374","0.452701","-0.481587","1.24159","0.0772405","0.885497","0.483612"
"Whitney Houston","820434","-0.00603403","0.0845099","0.0167826","-0.448733","0.902639","0.975857","0.848309","0.111113"
"Patsy Cline","14651","2.67513","1.39109","0.806133","-0.790965","-0.27758","1.06141","0.596331","-0.645839"
"Bobby Darin","70715","1.71729","1.17684","1.17747","-0.938208","0.0135401","0.430129","0.466946","-0.601813"
"Engelbert Humperdinck","98081","2.59593","0.041885","1.00093","-1.24342","0.895852","0.68565","0.00519703","-0.694255"
"Lou Reed","233066","0.379322","-0.05445","0.795595","-0.634321","1.1512","-0.516655","0.503148","0.144292"
"Mary J. Blige","376204","-1.01806","0.224905","-0.797977","1.67315","-0.0540888","0.712785","2.25498","-1.04314"
"Clifford Brown","789775","2.32408","0.0325869","1.62735","-0.11759","1.23006","-1.37105","0.352305","0.362104"
"Charles Aznavour","804476","1.13623","0.139623","0.235003","0.244469","0.235141","0.335209","1.06792","-2.40467"
"Astrud Gilberto","931086","2.0225","1.04517","1.01413","-0.541443","-0.218852","0.84177","0.676832","-0.483988"
"Devo","249973","-0.478473","1.30365","0.400543","-0.668122","-0.954528","-0.80368","1.46068","0.296169"
"Dion","265456","1.36383","1.09489","1.53443","-0.793506","-0.0294325","0.277374","0.533326","-0.466718"
"My Chemical Romance","520545","-1.76665","-1.54383","0.920062","-1.39455","1.30996","0.367483","0.210646","-0.568357"
"Kenny Rogers","69986","0.827408","0.609593","-0.0403633","-0.941789","0.0328856","0.650202","0.816766","-0.308082"
"MotÃ¶rhead","501407","-1.26913","-1.95869","1.6234","-1.3949","1.15801","-0.158686","0.138697","-0.487465"
"JosÃ© JosÃ©","822874","1.05671","-0.252888","0.382038","-0.838894","-0.197235","1.57051","0.948251","-0.285906"
"Selena","4852","-1.01031","0.868944","0.376884","-0.424068","-0.614865","0.248266","1.47843","0.268219"
"The Cars","61172","-0.975224","1.14409","0.0912156","-0.74668","0.725459","-0.706264","0.919234","0.402416"
"Donald Byrd","149946","1.38221","0.139797","0.273014","-0.197713","1.67311","-1.69961","0.636712","1.05361"
"Dire Straits","167517","0.419115","0.117038","-0.115286","-0.584997","1.31785","-0.96347","0.685935","0.60906"
"Jason Aldean","318882","-1.76451","-0.324216","0.120219","-1.27704","0.23737","0.645342","0.949879","-0.198636"
"Cal Tjader","643549","2.98005","1.48894","0.345661","-0.314374","-0.820544","-0.770442","1.21098","0.49806"
"Conway Twitty","780451","1.48788","1.48617","0.265776","-0.454103","-0.333233","1.14709","1.06272","0.00821241"
"Pixies","895136","-0.560199","0.139372","0.174598","-0.926462","-0.993069","0.563343","1.51075","0.183655"
"Soundgarden","1098","-1.00059","-1.71681","0.313425","-1.09045","-0.306704","0.408228","1.40309","0.52133"
"The Jackson 5","83013","-0.560952","1.03113","0.967381","-0.293841","-0.159017","0.343884","1.21423","0.356112"
"Bonnie Raitt","96613","0.93009","0.988931","0.287519","-0.662221","0.52553","0.306824","0.679703","-2.3941e-05"
"Johnny Horton","198783","1.08904","2.16111","1.07657","-0.622963","0.22593","-0.197216","0.4672","-0.345509"
"QueensrÃ¿che","315339","-1.17703","-1.74159","1.35554","-0.216827","-0.0490535","0.830786","1.36184","0.601458"
"The Supremes","477875","-0.0665981","1.4435","1.1293","-1.13129","1.12755","-0.755757","0.0639447","-0.47395"
"Avenged Sevenfold","691371","-1.89716","-1.83816","0.315553","-1.11491","1.54754","-0.278269","0.566925","0.233576"
"Deftones","813946","-1.0284","-2.36245","0.392317","-0.693549","0.321365","0.790584","1.20449","0.588283"
"Lester Young","259529","3.39072","0.997474","0.643662","-0.776189","0.622777","-2.09354","0.14762","0.0305068"
"Eric Church","632233","-1.09596","0.542639","0.0973054","-0.96611","2.0487","0.08916","0.0919553","-0.164422"
"Kansas","303626","-0.66756","-0.64336","0.812414","-0.546129","-0.372025","0.20511","1.49825","0.725441"
"Oingo Boingo","390532","-0.832327","1.02055","0.48084","-0.702688","0.117327","-1.19332","1.08046","0.504534"
"The Police","413524","-1.15004","0.389715","0.374023","-0.888988","1.03148","-0.806047","0.39704","-0.147781"
"311","485135","-1.74167","0.457858","0.334664","-0.727845","-0.390346","0.207906","1.36157","0.320667"
"Breaking Benjamin","934367","-1.74937","-1.17515","0.385901","-1.70281","1.69225","-0.0901659","0.000779928","-0.485266"
"Frank Ocean","2592086","0.00893107","-0.110735","0.51292","0.380647","0.623359","1.85056","0.597477","-0.33475"
"Janet Jackson","208774","-0.772762","0.732309","0.0872568","-0.159651","1.99676","-0.310184","0.431841","0.500336"
"Mel TormÃ©","344275","3.51843","0.30823","1.39708","-0.927869","0.278087","0.269136","0.0753082","-0.609186"
"Akon","933458","-1.57639","0.771314","0.0875","0.25781","0.884668","0.914102","0.951715","0.351903"
"Cheap Trick","105354","-0.931052","-0.707303","1.35801","-0.62706","-0.774672","-0.236978","1.44244","0.468803"
"John Mellencamp","224186","-1.73555","0.972537","0.117748","-0.628828","0.204131","-0.089492","1.22227","0.548113"
"Nelson Riddle","322027","3.0291","0.0376511","0.770052","-1.06449","-0.089454","0.137323","0.501439","-0.115425"
"Arctic Monkeys","325357","-1.67425","-0.390684","0.209243","-0.875904","-0.62965","1.11977","1.41549","0.176379"
"HÃ©ctor Lavoe","565634","-0.297798","0.675867","-0.608525","0.757673","1.85072","-1.15379","0.923509","-1.3997"
"The Black Keys","755918","-0.911624","-0.570981","-0.463519","-0.0100056","1.15766","-0.405997","0.824381","-2.20425"
"Kool & the Gang","777210","0.045596","1.28663","-0.628717","0.225584","-0.317455","0.475854","1.73654","1.12077"
"Childish Gambino","2487188","-0.440979","-0.265609","0.459056","-0.175322","2.25641","0.468648","-0.207203","-0.396967"
"Heart","671953","0.310154","-0.175718","0.37907","-0.672371","-0.433277","0.52674","1.24063","0.304184"
"Todd Rundgren","936425","0.325103","0.284953","1.08663","-0.813308","0.1461","-0.0514225","0.679425","-0.031391"
"Joe Cocker","149515","0.379254","-0.121838","1.37837","-0.238888","0.531871","0.283424","0.721375","0.22156"
"Toby Keith","510805","-1.58524","0.541478","0.309655","-0.67852","0.299725","0.498761","0.980394","0.159244"
"Blossom Dearie","758601","3.45251","1.38153","0.619073","-0.403787","0.277459","0.929331","0.18982","-0.600562"
"Keely Smith","495784","0.943813","1.42552","1.89876","0.084994","-0.442803","0.106187","0.773484","-0.0679501"
"Imagine Dragons","2040645","-1.42137","-0.797966","0.389585","-1.18357","2.01991","0.46702","-0.163726","-0.578635"
"Tears for Fears","19892","-0.248181","-0.745464","0.357432","-0.204308","0.435738","0.188223","1.19968","0.907799"
"Shinedown","28002","-1.72882","-1.26496","0.379588","-1.61833","1.28983","0.359064","0.141311","-0.506633"
"Joan Baez","69153","2.43802","0.303788","0.730691","-0.442205","-1.04047","1.41897","1.0988","-0.14341"
"Connie Francis","117064","2.16479","0.456874","1.17617","-0.940568","-0.332007","1.20467","0.522113","-0.499219"
"Godsmack","665860","-1.5296","-1.09171","0.337327","-0.959847","0.300657","0.638349","0.949503","0.22684"
"Tool","790820","0.581005","-2.73432","-0.618267","-0.14581","0.199118","0.211218","1.3763","1.14423"
"Tool","1340026","0.581005","-2.73432","-0.618267","-0.14581","0.199118","0.211218","1.3763","1.14423"
"Weezer","243008","-1.55049","-0.568385","0.425053","-1.15706","0.392678","0.59866","0.755074","-0.0139172"
"Justin Timberlake","312890","-1.29267","0.206329","0.00411916","0.567133","1.15718","1.02741","1.01577","0.749788"
"Crosby, Stills & Nash","131581","1.67115","0.619434","0.138943","-0.486506","-0.395542","1.0615","0.929949","-0.0372057"
"Elliott Smith","172167","1.4174","0.127152","0.219485","-1.3745","1.42459","0.137025","-0.300384","-0.744996"
"Loggins & Messina","277351","0.945926","0.440561","0.436338","-0.466643","-0.644502","0.100862","1.25568","0.462134"
"Three Days Grace","490860","-1.97768","-1.12199","0.502953","-1.67305","1.17287","0.219072","0.146164","-0.536463"
"Luke Bryan","502198","-2.22711","-0.0342497","-0.0411789","-0.931557","0.167891","0.790892","1.01104","0.0654975"
"Buddy Holly","538677","0.145487","1.65402","0.642501","-0.803765","-0.842998","0.455675","0.989361","-0.174405"
"Glen Campbell","664378","0.632239","0.516958","0.685738","-1.09157","-0.303156","0.655619","0.694258","-0.301454"
"Incubus","772745","-1.45215","-0.596139","0.00327097","-0.826938","-0.160163","0.641437","1.21266","0.324888"
"Roxy Music","852855","-0.459997","-0.0591232","0.229498","-0.918816","1.67744","-0.743342","0.181165","0.222279"
"Twenty One Pilots","2398414","-1.42172","0.0398217","-0.569798","-0.465076","0.936442","1.39507","0.763874","0.0632388"
"T-Pain","258000","-1.6702","-0.109224","0.633857","0.394151","0.759828","1.00156","0.753374","0.160402"
"Florida Georgia Line","2942900","-2.55187","-0.261736","0.334648","-1.0624","-0.571081","0.694958","1.27991","0.0606292"
"Keith Urban","81619","-1.2429","0.299392","-0.200187","-1.02784","1.52209","0.147649","0.264192","-0.0293216"
"Dan Fogelberg","166785","2.10871","0.262935","0.331997","-1.15104","1.3","-0.299265","-0.154457","-0.384748"
"Queens of the Stone Age","376422","-1.33085","-1.42282","1.01202","-0.495212","-0.584305","0.57839","1.31914","0.421314"
"Etta James","806542","1.05329","0.468867","1.38152","-0.648461","0.183342","0.536973","0.390428","-0.375899"
"Odetta","888730","2.18851","1.33589","1.36652","-0.820387","0.946268","-0.386032","-0.306128","-0.69648"
"Alfred Newman","2130","4.79938","-2.02758","1.03012","-1.34799","-0.960037","0.151972","0.59911","0.0294778"
"The Strokes","568137","-1.27687","-0.522071","-0.170131","-1.40796","1.58978","-0.848879","0.0634497","-0.0722004"
